product_id,product_name,category,review_text,rating,timestamp,reviewer_id,language_type
P10095,Nothing Phone 2,Smartphone,This phone really likes to restart itself for fun. I am talking about the Nothing Phone 2.,1,2024-03-26 05:28:00,R5670,Hindi-English
P10096,Oppo A78,Smartphone,Storage fills up too quickly for normal use. My Oppo A78 experience was bad.,1,2025-04-06 11:55:00,R4637,English
P10097,Oppo Reno 11,Android Phone,Screen brightness is poor and hard to see outdoors. My Oppo Reno 11 experience was bad.,1,2025-01-30 02:47:00,R4862,Hindi-English
P10098,Vivo V27,Smartphone,Great value for money in this price range. I liked the Vivo V27.,5,2024-05-29 04:41:00,R6493,English
P10099,Xiaomi Redmi Note 13,iOS Phone,"Amazing phone, it freezes every time I open an app. I am talking about the Xiaomi Redmi Note 13.",2,2025-09-22 00:10:00,R8349,English
P10100,OnePlus Nord CE 3,Mobile Phone,The phone gets laggy even during basic tasks. My OnePlus Nord CE 3 experience was bad.,2,2025-09-15 18:00:00,R9991,Tamil-English
P10101,OnePlus 11,Android Phone,"Overall, a very reliable and satisfying phone. I liked the OnePlus 11.",5,2024-02-18 08:08:00,R2996,Tamil-English
P10102,iPhone 14,Smartphone,"Wow, such a great phone — it turned my calls into silence. I am talking about the iPhone 14.",1,2025-09-03 18:17:00,R9189,English
P10103,Xiaomi Redmi Note 13,Android Phone,"So fast, I had time to make tea while it loaded. I am talking about the Xiaomi Redmi Note 13.",2,2024-01-02 20:59:00,R8032,Hindi-English
P10104,Xiaomi 13 Pro,Smartphone,Storage fills up too quickly for normal use. My Xiaomi 13 Pro experience was bad.,2,2025-01-04 02:18:00,R9576,English
P10105,Samsung Galaxy S23,iOS Phone,Battery is excellent — it dies before lunch. I am talking about the Samsung Galaxy S23.,2,2024-09-16 00:33:00,R7116,Hindi-English
P10106,OnePlus 11,Smartphone,"A brilliant screen, if you only use it indoors. I am talking about the OnePlus 11.",2,2024-05-16 01:30:00,R6447,Hindi-English
P10107,Xiaomi 13 Pro,iOS Phone,Battery is excellent — it dies before lunch. I am talking about the Xiaomi 13 Pro.,2,2025-10-08 06:13:00,R8840,Hinglish
P10108,Samsung Galaxy S23,Android Phone,The build quality feels premium and solid. I liked the Samsung Galaxy S23.,5,2024-02-14 06:48:00,R4302,English
P10109,Nothing Phone 2,iOS Phone,Screen brightness is poor and hard to see outdoors. My Nothing Phone 2 experience was bad.,2,2025-04-29 08:38:00,R9897,English
P10110,Vivo T2,Smartphone,Perfect for gaming if you like watching lag. I am talking about the Vivo T2.,2,2024-10-06 04:14:00,R6438,Hindi-English
P10111,Motorola Edge 40,iOS Phone,The build quality feels premium and solid. I liked the Motorola Edge 40.,5,2024-07-10 16:56:00,R6554,Tamil-English
P10112,iPhone 14,iOS Phone,Charging speed is slower than expected. My iPhone 14 experience was bad.,2,2025-03-16 20:33:00,R2293,Hinglish
P10113,Vivo V27,Smartphone,Great value for money in this price range. I liked the Vivo V27.,5,2024-12-01 22:33:00,R2311,Hindi-English
P10114,Oppo A78,Mobile Phone,Speaker quality is weak and distorted. My Oppo A78 experience was bad.,2,2024-12-25 15:15:00,R8272,English
P10115,Realme Narzo 60,Smartphone,"Wonderful device, except for the constant heating. I am talking about the Realme Narzo 60.",1,2025-11-18 21:45:00,R2229,Tamil-English
P10116,Samsung Galaxy A54,Mobile Phone,"The display is bright, clear, and enjoyable to use. I liked the Samsung Galaxy A54.",5,2024-02-05 04:18:00,R8179,English
P10117,Vivo T2,iOS Phone,Speaker quality is weak and distorted. My Vivo T2 experience was bad.,2,2025-09-11 05:14:00,R1530,Tamil-English
P10118,Motorola Edge 40,Smartphone,The build quality feels premium and solid. I liked the Motorola Edge 40.,5,2025-06-26 12:31:00,R3255,Tamil-English
P10119,OnePlus 11,Smartphone,Charging is quick and the phone stays cool. I liked the OnePlus 11.,4,2024-07-09 17:02:00,R1424,Tamil-English
P10120,Realme Narzo 60,Android Phone,It keeps hanging and restarting randomly. My Realme Narzo 60 experience was bad.,1,2024-08-07 20:53:00,R8311,Hindi-English
P10121,iPhone 15,Mobile Phone,The phone gets laggy even during basic tasks. My iPhone 15 experience was bad.,2,2025-04-07 05:53:00,R2213,Tamil-English
P10122,Vivo T2,Smartphone,"Camera quality is disappointing, especially in low light. My Vivo T2 experience was bad.",2,2024-10-24 10:14:00,R9882,Hinglish
P10123,Nothing Phone 2,Mobile Phone,Fingerprint sensor is fast and accurate. I liked the Nothing Phone 2.,4,2024-07-24 04:44:00,R2988,Hinglish
P10124,Vivo T2,Android Phone,The phone gets laggy even during basic tasks. My Vivo T2 experience was bad.,2,2025-07-18 04:25:00,R8657,English
P10125,Oppo Reno 11,iOS Phone,Performance is smooth and apps open quickly. I liked the Oppo Reno 11.,5,2025-02-24 13:58:00,R9612,English
P10126,iPhone 14,iOS Phone,Great camera if you enjoy blurry photos. I am talking about the iPhone 14.,1,2025-11-27 17:39:00,R8632,Hindi-English
P10127,Xiaomi Redmi Note 13,iOS Phone,"Premium feel, budget-level performance. I am talking about the Xiaomi Redmi Note 13.",1,2024-02-26 04:14:00,R9238,Hinglish
P10128,Xiaomi 13 Pro,Android Phone,Battery is excellent — it dies before lunch. I am talking about the Xiaomi 13 Pro.,2,2024-12-20 17:42:00,R4694,Hindi-English
P10129,OnePlus Nord CE 3,Android Phone,Charging speed is slower than expected. My OnePlus Nord CE 3 experience was bad.,1,2025-10-02 10:20:00,R3050,English
P10130,Xiaomi Redmi Note 13,Mobile Phone,Battery is excellent — it dies before lunch. I am talking about the Xiaomi Redmi Note 13.,1,2025-07-31 01:24:00,R6531,English
P10131,Realme Narzo 60,Mobile Phone,This phone really likes to restart itself for fun. I am talking about the Realme Narzo 60.,2,2025-09-24 21:48:00,R7825,English
P10132,Realme GT 6,iOS Phone,Battery is excellent — it dies before lunch. I am talking about the Realme GT 6.,1,2025-02-19 10:09:00,R5012,Tamil-English
P10133,Xiaomi 13 Pro,iOS Phone,Speaker quality is weak and distorted. My Xiaomi 13 Pro experience was bad.,1,2025-05-10 15:51:00,R7809,Hinglish
P10134,Vivo V27,Android Phone,Charging speed is slower than expected. My Vivo V27 experience was bad.,1,2025-02-12 04:27:00,R6658,Hindi-English
P10135,Vivo V27,Mobile Phone,"So fast, I had time to make tea while it loaded. I am talking about the Vivo V27.",1,2024-05-05 09:07:00,R8642,Tamil-English
P10136,iPhone 15,Smartphone,"The display is bright, clear, and enjoyable to use. I liked the iPhone 15.",4,2025-01-28 21:00:00,R5754,Tamil-English
P10137,Vivo V27,Android Phone,Fingerprint sensor is fast and accurate. I liked the Vivo V27.,5,2024-06-12 17:00:00,R4110,Tamil-English
P10138,Motorola G84,Smartphone,Screen brightness is poor and hard to see outdoors. My Motorola G84 experience was bad.,1,2025-02-06 17:15:00,R2475,Tamil-English
P10139,Vivo T2,Smartphone,"Premium feel, budget-level performance. I am talking about the Vivo T2.",1,2024-10-15 16:53:00,R1828,Tamil-English
P10140,iPhone 15,iOS Phone,"Wonderful device, except for the constant heating. I am talking about the iPhone 15.",1,2024-09-27 12:29:00,R3194,Tamil-English
P10141,Oppo Reno 11,Smartphone,Battery is excellent — it dies before lunch. I am talking about the Oppo Reno 11.,2,2025-01-06 18:53:00,R4189,Hindi-English
P10142,Nothing Phone 2,iOS Phone,Great camera if you enjoy blurry photos. I am talking about the Nothing Phone 2.,1,2025-09-30 23:13:00,R5582,English
P10143,Oppo Reno 11,Android Phone,"The display is bright, clear, and enjoyable to use. I liked the Oppo Reno 11.",5,2025-07-25 12:28:00,R6555,Hinglish
P10144,Nothing Phone 2,Smartphone,This phone really likes to restart itself for fun. I am talking about the Nothing Phone 2.,2,2024-02-09 04:40:00,R1742,Hindi-English
P10145,Xiaomi Redmi Note 13,Mobile Phone,Storage fills up too quickly for normal use. My Xiaomi Redmi Note 13 experience was bad.,2,2025-09-19 10:52:00,R6373,Hinglish
P10146,Vivo V27,iOS Phone,Speaker quality is weak and distorted. My Vivo V27 experience was bad.,1,2025-05-01 00:34:00,R5911,Hindi-English
P10147,Oppo A78,Android Phone,Not worth the money at all. My Oppo A78 experience was bad.,1,2025-09-03 16:11:00,R1436,Hindi-English
P10148,Samsung Galaxy S23,iOS Phone,Performance is smooth and apps open quickly. I liked the Samsung Galaxy S23.,4,2025-06-20 21:28:00,R3793,Tamil-English
P10149,Samsung Galaxy S23,Smartphone,Storage fills up too quickly for normal use. My Samsung Galaxy S23 experience was bad.,1,2024-01-20 15:03:00,R4125,Hindi-English
P10150,Oppo A78,Mobile Phone,"Top-class device, because waiting is now my new hobby. I am talking about the Oppo A78.",1,2025-05-28 20:52:00,R7723,Tamil-English
P10151,Xiaomi Redmi Note 13,Mobile Phone,"Wonderful device, except for the constant heating. I am talking about the Xiaomi Redmi Note 13.",1,2025-11-09 16:19:00,R6325,Tamil-English
P10152,Motorola Edge 40,Android Phone,Not worth the money at all. My Motorola Edge 40 experience was bad.,2,2024-12-28 23:04:00,R9950,Hindi-English
P10153,OnePlus Nord CE 3,Mobile Phone,The device heats up too much after short use. My OnePlus Nord CE 3 experience was bad.,2,2025-07-25 10:11:00,R5571,Hinglish
P10154,OnePlus Nord CE 3,iOS Phone,The device heats up too much after short use. My OnePlus Nord CE 3 experience was bad.,1,2025-05-06 11:54:00,R6194,Hindi-English
P10155,Poco X6 Pro,iOS Phone,Battery drains too fast and barely lasts half a day. My Poco X6 Pro experience was bad.,2,2024-12-19 04:59:00,R7464,Hindi-English
P10156,iPhone 14,Android Phone,"The display is bright, clear, and enjoyable to use. I liked the iPhone 14.",4,2025-11-02 08:45:00,R8247,Tamil-English
P10157,Poco X6 Pro,Android Phone,"The display is bright, clear, and enjoyable to use. I liked the Poco X6 Pro.",4,2024-05-20 03:43:00,R5450,Hinglish
P10158,Nothing Phone 2,Mobile Phone,Speaker quality is weak and distorted. My Nothing Phone 2 experience was bad.,2,2024-02-23 03:25:00,R4814,Tamil-English
P10159,iPhone 15,Mobile Phone,"Wow, such a great phone — it turned my calls into silence. I am talking about the iPhone 15.",2,2025-07-17 05:23:00,R1084,Tamil-English
P10160,Motorola G84,Mobile Phone,The phone gets laggy even during basic tasks. My Motorola G84 experience was bad.,1,2024-11-24 09:44:00,R5706,English
P10161,Poco X6 Pro,Smartphone,Gaming works really well without much heating. I liked the Poco X6 Pro.,5,2025-03-03 06:00:00,R3868,English
P10162,Xiaomi 13 Pro,Android Phone,Speaker quality is weak and distorted. My Xiaomi 13 Pro experience was bad.,2,2024-01-10 10:11:00,R1613,English
P10163,Motorola Edge 40,iOS Phone,Screen brightness is poor and hard to see outdoors. My Motorola Edge 40 experience was bad.,1,2025-05-31 15:58:00,R3198,Hindi-English
P10164,Vivo V27,Mobile Phone,"Amazing phone, it freezes every time I open an app. I am talking about the Vivo V27.",2,2025-10-25 08:46:00,R8518,Hinglish
P10165,Realme GT 6,Mobile Phone,Storage fills up too quickly for normal use. My Realme GT 6 experience was bad.,2,2025-09-17 21:48:00,R3875,Tamil-English
P10166,iPhone 14,iOS Phone,Speaker quality is weak and distorted. My iPhone 14 experience was bad.,1,2024-07-08 04:47:00,R2562,Tamil-English
P10167,Samsung Galaxy A54,Android Phone,"Wonderful device, except for the constant heating. I am talking about the Samsung Galaxy A54.",2,2024-08-29 15:14:00,R7284,Hindi-English
P10168,Samsung Galaxy A54,Android Phone,It keeps hanging and restarting randomly. My Samsung Galaxy A54 experience was bad.,2,2024-08-29 02:07:00,R6890,English
P10169,Xiaomi 13 Pro,iOS Phone,Great value for money in this price range. I liked the Xiaomi 13 Pro.,5,2024-11-14 23:33:00,R9233,English
P10170,OnePlus 11,Mobile Phone,"Top-class device, because waiting is now my new hobby. I am talking about the OnePlus 11.",2,2025-05-04 05:13:00,R3188,Tamil-English
P10171,Oppo A78,iOS Phone,Not worth the money at all. My Oppo A78 experience was bad.,1,2025-11-11 07:27:00,R9806,Hinglish
P10172,Nothing Phone 2,iOS Phone,Battery drains too fast and barely lasts half a day. My Nothing Phone 2 experience was bad.,1,2025-01-05 02:39:00,R9653,English
P10173,Poco X6 Pro,Mobile Phone,Camera quality is excellent and photos come out very sharp. I liked the Poco X6 Pro.,4,2024-12-01 17:45:00,R3695,Tamil-English
P10174,Motorola G84,Smartphone,"Camera quality is disappointing, especially in low light. My Motorola G84 experience was bad.",2,2025-04-01 01:53:00,R9361,Tamil-English
P10175,Motorola Edge 40,Smartphone,Perfect for gaming if you like watching lag. I am talking about the Motorola Edge 40.,2,2025-11-19 10:31:00,R8575,English
P10176,Samsung Galaxy A54,Mobile Phone,The phone gets laggy even during basic tasks. My Samsung Galaxy A54 experience was bad.,1,2024-02-16 14:27:00,R2196,Hindi-English
P10177,iPhone 14,iOS Phone,Performance is smooth and apps open quickly. I liked the iPhone 14.,5,2024-10-20 13:57:00,R1519,Hinglish
P10178,Vivo T2,iOS Phone,Charging speed is slower than expected. My Vivo T2 experience was bad.,1,2025-01-21 12:49:00,R8348,English
P10179,Vivo T2,Smartphone,"Top-class device, because waiting is now my new hobby. I am talking about the Vivo T2.",1,2025-07-04 13:24:00,R3924,Hinglish
P10180,Samsung Galaxy A54,Smartphone,Charging is quick and the phone stays cool. I liked the Samsung Galaxy A54.,5,2025-04-19 22:59:00,R5888,Tamil-English
P10181,OnePlus 11,Mobile Phone,"The display is bright, clear, and enjoyable to use. I liked the OnePlus 11.",4,2024-12-20 05:17:00,R8546,Hindi-English
P10182,Samsung Galaxy S23,iOS Phone,Camera quality is excellent and photos come out very sharp. I liked the Samsung Galaxy S23.,4,2024-09-03 07:02:00,R1256,English
P10183,Motorola Edge 40,Smartphone,"The display is bright, clear, and enjoyable to use. I liked the Motorola Edge 40.",4,2024-02-15 13:43:00,R5009,Tamil-English
P10184,Samsung Galaxy S23,Mobile Phone,"Overall, a very reliable and satisfying phone. I liked the Samsung Galaxy S23.",5,2024-10-23 07:59:00,R9255,Hindi-English
P10185,OnePlus 11,Android Phone,Storage fills up too quickly for normal use. My OnePlus 11 experience was bad.,2,2025-11-07 17:47:00,R3347,Hinglish
P10186,Realme Narzo 60,Smartphone,"A brilliant screen, if you only use it indoors. I am talking about the Realme Narzo 60.",2,2025-10-03 23:10:00,R3869,Tamil-English
P10187,Samsung Galaxy S23,Android Phone,Perfect for gaming if you like watching lag. I am talking about the Samsung Galaxy S23.,1,2025-06-21 10:52:00,R7244,Tamil-English
P10188,Realme GT 6,iOS Phone,"So fast, I had time to make tea while it loaded. I am talking about the Realme GT 6.",2,2025-07-04 16:09:00,R4012,Hinglish
P10189,Xiaomi Redmi Note 13,iOS Phone,Charging speed is slower than expected. My Xiaomi Redmi Note 13 experience was bad.,1,2025-07-29 14:05:00,R1944,Tamil-English
P10190,Oppo Reno 11,Mobile Phone,Fingerprint sensor is fast and accurate. I liked the Oppo Reno 11.,5,2024-07-27 11:16:00,R5177,English
P10191,iPhone 14,Mobile Phone,Camera quality is excellent and photos come out very sharp. I liked the iPhone 14.,4,2024-10-01 12:52:00,R1844,English
P10192,Poco X6 Pro,Mobile Phone,Battery life is amazing and lasts all day easily. I liked the Poco X6 Pro.,4,2024-08-01 11:21:00,R8854,Hindi-English
P10193,OnePlus Nord CE 3,Smartphone,Storage fills up too quickly for normal use. My OnePlus Nord CE 3 experience was bad.,1,2024-09-05 23:44:00,R8846,Hinglish
P10194,Poco X6 Pro,Android Phone,The device heats up too much after short use. My Poco X6 Pro experience was bad.,2,2025-01-24 15:54:00,R5637,Hindi-English
P10195,Vivo T2,iOS Phone,Screen brightness is poor and hard to see outdoors. My Vivo T2 experience was bad.,2,2024-04-10 16:01:00,R8635,Hindi-English
P10196,Vivo V27,iOS Phone,Battery drains too fast and barely lasts half a day. My Vivo V27 experience was bad.,2,2025-07-30 07:33:00,R1749,Hinglish
P10197,Poco X6 Pro,iOS Phone,"The display is bright, clear, and enjoyable to use. I liked the Poco X6 Pro.",5,2024-06-05 06:41:00,R5836,Hindi-English
P10198,OnePlus 11,iOS Phone,Fingerprint sensor is fast and accurate. I liked the OnePlus 11.,4,2024-09-20 16:40:00,R6530,Tamil-English
P10199,Vivo T2,Mobile Phone,Charging speed is slower than expected. My Vivo T2 experience was bad.,1,2025-07-13 16:40:00,R3293,Hinglish
P10200,Nothing Phone 2,Smartphone,Perfect for gaming if you like watching lag. I am talking about the Nothing Phone 2.,1,2025-11-15 01:39:00,R2217,English
P10201,OnePlus 11,Smartphone,The build quality feels premium and solid. I liked the OnePlus 11.,4,2024-01-10 07:27:00,R3474,Tamil-English
P10202,Motorola G84,iOS Phone,Battery life is amazing and lasts all day easily. I liked the Motorola G84.,4,2024-01-07 18:09:00,R1257,Tamil-English
P10203,Nothing Phone 2,Android Phone,"Camera quality is disappointing, especially in low light. My Nothing Phone 2 experience was bad.",1,2024-10-20 00:35:00,R9777,Tamil-English
P10204,iPhone 15,Mobile Phone,"Wonderful device, except for the constant heating. I am talking about the iPhone 15.",2,2024-07-15 21:09:00,R4948,Hindi-English
P10205,Oppo Reno 11,Smartphone,"The display is bright, clear, and enjoyable to use. I liked the Oppo Reno 11.",5,2025-02-19 15:40:00,R7112,Hinglish
P10206,iPhone 14,Smartphone,"A brilliant screen, if you only use it indoors. I am talking about the iPhone 14.",2,2025-02-19 12:56:00,R2531,Tamil-English
P10207,Samsung Galaxy S23,Smartphone,The build quality feels premium and solid. I liked the Samsung Galaxy S23.,4,2024-03-25 17:03:00,R3807,Tamil-English
P10208,Nothing Phone 2,Smartphone,"Premium feel, budget-level performance. I am talking about the Nothing Phone 2.",1,2024-08-04 23:37:00,R4764,Tamil-English
P10209,iPhone 14,Android Phone,Performance is smooth and apps open quickly. I liked the iPhone 14.,5,2025-07-31 22:27:00,R9897,English
P10210,Samsung Galaxy A54,Mobile Phone,Great camera if you enjoy blurry photos. I am talking about the Samsung Galaxy A54.,1,2025-02-11 02:37:00,R3362,Hindi-English
P10211,Oppo Reno 11,Android Phone,Charging speed is slower than expected. My Oppo Reno 11 experience was bad.,2,2024-05-23 23:31:00,R7288,English
P10212,Samsung Galaxy S23,Smartphone,"Fantastic performance, as long as you do nothing at all. I am talking about the Samsung Galaxy S23.",2,2024-08-25 02:35:00,R8161,Hindi-English
P10213,Vivo V27,Smartphone,The build quality feels premium and solid. I liked the Vivo V27.,5,2025-04-06 16:44:00,R5478,Hinglish
P10214,Oppo A78,Mobile Phone,Screen brightness is poor and hard to see outdoors. My Oppo A78 experience was bad.,1,2024-03-28 21:06:00,R7227,Hindi-English
P10215,iPhone 14,Android Phone,"Top-class device, because waiting is now my new hobby. I am talking about the iPhone 14.",2,2025-01-24 21:38:00,R3526,Hinglish
P10216,Vivo V27,Android Phone,It keeps hanging and restarting randomly. My Vivo V27 experience was bad.,2,2024-04-03 00:10:00,R2745,Hindi-English
P10217,Realme Narzo 60,Smartphone,It keeps hanging and restarting randomly. My Realme Narzo 60 experience was bad.,2,2024-03-30 06:23:00,R3170,Tamil-English
P10218,iPhone 15,Smartphone,"Fantastic performance, as long as you do nothing at all. I am talking about the iPhone 15.",2,2024-12-28 18:55:00,R2468,English
P10219,Oppo Reno 11,Smartphone,Charging speed is slower than expected. My Oppo Reno 11 experience was bad.,1,2025-02-27 13:14:00,R5781,English
P10220,Nothing Phone 2,Mobile Phone,Great value for money in this price range. I liked the Nothing Phone 2.,5,2024-06-22 04:44:00,R7237,Hindi-English
P10221,Motorola G84,Mobile Phone,Storage fills up too quickly for normal use. My Motorola G84 experience was bad.,2,2024-06-20 14:50:00,R2036,Hindi-English
P10222,Motorola G84,Smartphone,"Overall, a very reliable and satisfying phone. I liked the Motorola G84.",4,2024-09-14 08:25:00,R6916,Tamil-English
P10223,Motorola Edge 40,Smartphone,The build quality feels premium and solid. I liked the Motorola Edge 40.,5,2024-11-07 00:13:00,R3219,Tamil-English
P10224,Vivo V27,iOS Phone,"Premium feel, budget-level performance. I am talking about the Vivo V27.",2,2025-03-16 22:13:00,R6484,Hinglish
P10225,OnePlus Nord CE 3,iOS Phone,Great value for money in this price range. I liked the OnePlus Nord CE 3.,5,2024-06-30 13:35:00,R6147,Hindi-English
P10226,OnePlus 11,Android Phone,The phone gets laggy even during basic tasks. My OnePlus 11 experience was bad.,1,2024-10-14 13:24:00,R7161,Hindi-English
P10227,Poco X6 Pro,Mobile Phone,Great value for money in this price range. I liked the Poco X6 Pro.,4,2025-04-17 07:09:00,R1440,Tamil-English
P10228,Oppo A78,iOS Phone,"Premium feel, budget-level performance. I am talking about the Oppo A78.",1,2025-10-10 10:20:00,R3280,Hinglish
P10229,Oppo A78,iOS Phone,Not worth the money at all. My Oppo A78 experience was bad.,2,2025-04-04 20:24:00,R2211,Tamil-English
P10230,Poco X6 Pro,iOS Phone,Camera quality is excellent and photos come out very sharp. I liked the Poco X6 Pro.,4,2024-02-07 12:16:00,R9907,English
P10231,Vivo T2,Mobile Phone,"Wonderful device, except for the constant heating. I am talking about the Vivo T2.",2,2025-07-30 22:01:00,R1725,Tamil-English
P10232,iPhone 15,Smartphone,It keeps hanging and restarting randomly. My iPhone 15 experience was bad.,2,2024-09-21 07:34:00,R2615,Hinglish
P10233,Oppo Reno 11,iOS Phone,It keeps hanging and restarting randomly. My Oppo Reno 11 experience was bad.,1,2024-06-03 11:46:00,R9199,English
P10234,Realme GT 6,iOS Phone,"Premium feel, budget-level performance. I am talking about the Realme GT 6.",2,2024-04-28 04:50:00,R2406,Hindi-English
P10235,Motorola Edge 40,Mobile Phone,Camera quality is excellent and photos come out very sharp. I liked the Motorola Edge 40.,5,2025-05-09 11:53:00,R9537,Tamil-English
P10236,Motorola Edge 40,Android Phone,"Amazing phone, it freezes every time I open an app. I am talking about the Motorola Edge 40.",2,2024-11-03 01:31:00,R2100,English
P10237,iPhone 15,Mobile Phone,Speaker quality is weak and distorted. My iPhone 15 experience was bad.,2,2025-06-12 05:57:00,R4996,Hinglish
P10238,Motorola Edge 40,Mobile Phone,Storage fills up too quickly for normal use. My Motorola Edge 40 experience was bad.,2,2025-10-06 06:17:00,R7636,Hinglish
P10239,Samsung Galaxy A54,Mobile Phone,Battery life is amazing and lasts all day easily. I liked the Samsung Galaxy A54.,4,2025-08-29 14:39:00,R8365,Tamil-English
P10240,OnePlus Nord CE 3,Android Phone,"Wonderful device, except for the constant heating. I am talking about the OnePlus Nord CE 3.",2,2025-08-14 03:28:00,R2025,Hinglish
P10241,OnePlus Nord CE 3,iOS Phone,"A brilliant screen, if you only use it indoors. I am talking about the OnePlus Nord CE 3.",2,2024-09-25 22:53:00,R2867,Tamil-English
P10242,Oppo Reno 11,iOS Phone,Not worth the money at all. My Oppo Reno 11 experience was bad.,1,2024-12-22 12:00:00,R2871,Tamil-English
P10243,Realme GT 6,Smartphone,The device heats up too much after short use. My Realme GT 6 experience was bad.,1,2024-11-16 04:01:00,R3194,Hinglish
P10244,Xiaomi 13 Pro,Android Phone,"Overall, a very reliable and satisfying phone. I liked the Xiaomi 13 Pro.",4,2025-06-07 13:15:00,R3316,Tamil-English
P10245,Oppo Reno 11,iOS Phone,Charging is quick and the phone stays cool. I liked the Oppo Reno 11.,4,2025-05-13 21:41:00,R4043,Hinglish
P10246,Motorola G84,Android Phone,"Overall, a very reliable and satisfying phone. I liked the Motorola G84.",4,2024-07-10 10:44:00,R3298,Tamil-English
P10247,Vivo T2,Smartphone,Charging speed is slower than expected. My Vivo T2 experience was bad.,2,2024-05-19 06:39:00,R8939,Tamil-English
P10248,Oppo A78,iOS Phone,Camera quality is excellent and photos come out very sharp. I liked the Oppo A78.,4,2025-03-30 16:40:00,R7809,Hinglish
P10249,OnePlus 11,Android Phone,Performance is smooth and apps open quickly. I liked the OnePlus 11.,5,2024-10-08 07:40:00,R1535,Hindi-English
P10250,Motorola G84,Smartphone,Charging is quick and the phone stays cool. I liked the Motorola G84.,4,2024-10-01 18:32:00,R2871,Hindi-English
P10251,Motorola Edge 40,Mobile Phone,The device heats up too much after short use. My Motorola Edge 40 experience was bad.,1,2024-04-14 22:18:00,R7965,Hinglish
P10252,Motorola Edge 40,Android Phone,"The display is bright, clear, and enjoyable to use. I liked the Motorola Edge 40.",4,2024-03-30 14:59:00,R6711,English
P10253,Vivo T2,iOS Phone,"The display is bright, clear, and enjoyable to use. I liked the Vivo T2.",4,2025-09-22 04:45:00,R3719,Hinglish
P10254,Vivo T2,Android Phone,Great value for money in this price range. I liked the Vivo T2.,5,2024-06-21 11:02:00,R9827,Hindi-English
P10255,Nothing Phone 2,Smartphone,"Camera quality is disappointing, especially in low light. My Nothing Phone 2 experience was bad.",1,2025-02-25 02:01:00,R3221,Hindi-English
P10256,OnePlus 11,Mobile Phone,Fingerprint sensor is fast and accurate. I liked the OnePlus 11.,4,2024-09-10 23:04:00,R6277,Tamil-English
P10257,Realme Narzo 60,iOS Phone,Storage fills up too quickly for normal use. My Realme Narzo 60 experience was bad.,2,2025-04-07 02:34:00,R7146,English
P10258,Vivo T2,iOS Phone,"Top-class device, because waiting is now my new hobby. I am talking about the Vivo T2.",1,2024-12-01 19:51:00,R8996,English
P10259,Motorola Edge 40,Android Phone,Gaming works really well without much heating. I liked the Motorola Edge 40.,4,2025-07-01 13:34:00,R2037,Hinglish
P10260,Motorola G84,Android Phone,"Fantastic performance, as long as you do nothing at all. I am talking about the Motorola G84.",2,2024-10-17 11:31:00,R6289,Hinglish
P10261,Vivo V27,Smartphone,Battery drains too fast and barely lasts half a day. My Vivo V27 experience was bad.,1,2024-04-11 21:22:00,R1752,Tamil-English
P10262,Xiaomi 13 Pro,iOS Phone,"Top-class device, because waiting is now my new hobby. I am talking about the Xiaomi 13 Pro.",1,2024-01-01 14:36:00,R8479,Hinglish
P10263,Realme GT 6,Mobile Phone,The device heats up too much after short use. My Realme GT 6 experience was bad.,1,2024-04-05 22:20:00,R5489,Hindi-English
P10264,Vivo T2,Mobile Phone,Screen brightness is poor and hard to see outdoors. My Vivo T2 experience was bad.,2,2025-02-09 21:21:00,R1848,Hindi-English
P10265,iPhone 14,Smartphone,Great camera if you enjoy blurry photos. I am talking about the iPhone 14.,1,2024-08-06 16:16:00,R1017,English
P10266,Nothing Phone 2,iOS Phone,Camera quality is excellent and photos come out very sharp. I liked the Nothing Phone 2.,5,2024-01-09 23:44:00,R1152,Hindi-English
P10267,Xiaomi Redmi Note 13,iOS Phone,The phone gets laggy even during basic tasks. My Xiaomi Redmi Note 13 experience was bad.,1,2024-08-22 13:04:00,R2160,English
P10268,Vivo V27,Android Phone,"Wow, such a great phone — it turned my calls into silence. I am talking about the Vivo V27.",1,2024-05-20 13:03:00,R5902,Hinglish
P10269,iPhone 14,Smartphone,"Camera quality is disappointing, especially in low light. My iPhone 14 experience was bad.",2,2025-03-26 11:59:00,R3688,Hinglish
P10270,Motorola Edge 40,Mobile Phone,"Overall, a very reliable and satisfying phone. I liked the Motorola Edge 40.",5,2024-04-12 04:46:00,R2420,English
P10271,Vivo T2,iOS Phone,Camera quality is excellent and photos come out very sharp. I liked the Vivo T2.,4,2024-05-23 08:27:00,R6152,Hindi-English
P10272,Poco X6 Pro,Android Phone,Charging is quick and the phone stays cool. I liked the Poco X6 Pro.,4,2025-11-05 10:17:00,R1439,Hinglish
P10273,Oppo Reno 11,Android Phone,The phone gets laggy even during basic tasks. My Oppo Reno 11 experience was bad.,1,2024-09-02 16:53:00,R1894,Tamil-English
P10274,Motorola G84,Smartphone,Performance is smooth and apps open quickly. I liked the Motorola G84.,5,2024-01-13 12:19:00,R9655,Hindi-English
P10275,Oppo A78,Android Phone,Camera quality is excellent and photos come out very sharp. I liked the Oppo A78.,4,2025-11-30 05:53:00,R9951,Tamil-English
P10276,iPhone 14,Smartphone,Storage fills up too quickly for normal use. My iPhone 14 experience was bad.,2,2024-08-08 01:21:00,R5295,English
