product_id,product_name,category,review_text,rating,timestamp,reviewer_id,language_type
P10181,OnePlus 11,Mobile Phone,"The display is bright, clear, and enjoyable to use. I liked the OnePlus 11.",4,2024-12-20 05:17:00,R8546,Hindi-English
P10182,Samsung Galaxy S23,iOS Phone,Camera quality is excellent and photos come out very sharp. I liked the Samsung Galaxy S23.,4,2024-09-03 07:02:00,R1256,English
P10183,Motorola Edge 40,Smartphone,"The display is bright, clear, and enjoyable to use. I liked the Motorola Edge 40.",4,2024-02-15 13:43:00,R5009,Tamil-English
P10184,Samsung Galaxy S23,Mobile Phone,"Overall, a very reliable and satisfying phone. I liked the Samsung Galaxy S23.",5,2024-10-23 07:59:00,R9255,Hindi-English
P10185,OnePlus 11,Android Phone,Storage fills up too quickly for normal use. My OnePlus 11 experience was bad.,2,2025-11-07 17:47:00,R3347,Hinglish
P10186,Realme Narzo 60,Smartphone,"A brilliant screen, if you only use it indoors. I am talking about the Realme Narzo 60.",2,2025-10-03 23:10:00,R3869,Tamil-English
P10187,Samsung Galaxy S23,Android Phone,Perfect for gaming if you like watching lag. I am talking about the Samsung Galaxy S23.,1,2025-06-21 10:52:00,R7244,Tamil-English
P10188,Realme GT 6,iOS Phone,"So fast, I had time to make tea while it loaded. I am talking about the Realme GT 6.",2,2025-07-04 16:09:00,R4012,Hinglish
P10189,Xiaomi Redmi Note 13,iOS Phone,Charging speed is slower than expected. My Xiaomi Redmi Note 13 experience was bad.,1,2025-07-29 14:05:00,R1944,Tamil-English
P10190,Oppo Reno 11,Mobile Phone,Fingerprint sensor is fast and accurate. I liked the Oppo Reno 11.,5,2024-07-27 11:16:00,R5177,English
P10191,iPhone 14,Mobile Phone,Camera quality is excellent and photos come out very sharp. I liked the iPhone 14.,4,2024-10-01 12:52:00,R1844,English
P10192,Poco X6 Pro,Mobile Phone,Battery life is amazing and lasts all day easily. I liked the Poco X6 Pro.,4,2024-08-01 11:21:00,R8854,Hindi-English
P10193,OnePlus Nord CE 3,Smartphone,Storage fills up too quickly for normal use. My OnePlus Nord CE 3 experience was bad.,1,2024-09-05 23:44:00,R8846,Hinglish
P10194,Poco X6 Pro,Android Phone,The device heats up too much after short use. My Poco X6 Pro experience was bad.,2,2025-01-24 15:54:00,R5637,Hindi-English
P10195,Vivo T2,iOS Phone,Screen brightness is poor and hard to see outdoors. My Vivo T2 experience was bad.,2,2024-04-10 16:01:00,R8635,Hindi-English
P10196,Vivo V27,iOS Phone,Battery drains too fast and barely lasts half a day. My Vivo V27 experience was bad.,2,2025-07-30 07:33:00,R1749,Hinglish
P10197,Poco X6 Pro,iOS Phone,"The display is bright, clear, and enjoyable to use. I liked the Poco X6 Pro.",5,2024-06-05 06:41:00,R5836,Hindi-English
P10198,OnePlus 11,iOS Phone,Fingerprint sensor is fast and accurate. I liked the OnePlus 11.,4,2024-09-20 16:40:00,R6530,Tamil-English
P10199,Vivo T2,Mobile Phone,Charging speed is slower than expected. My Vivo T2 experience was bad.,1,2025-07-13 16:40:00,R3293,Hinglish
P10200,Nothing Phone 2,Smartphone,Perfect for gaming if you like watching lag. I am talking about the Nothing Phone 2.,1,2025-11-15 01:39:00,R2217,English
P10201,OnePlus 11,Smartphone,The build quality feels premium and solid. I liked the OnePlus 11.,4,2024-01-10 07:27:00,R3474,Tamil-English
P10202,Motorola G84,iOS Phone,Battery life is amazing and lasts all day easily. I liked the Motorola G84.,4,2024-01-07 18:09:00,R1257,Tamil-English
P10203,Nothing Phone 2,Android Phone,"Camera quality is disappointing, especially in low light. My Nothing Phone 2 experience was bad.",1,2024-10-20 00:35:00,R9777,Tamil-English
P10204,iPhone 15,Mobile Phone,"Wonderful device, except for the constant heating. I am talking about the iPhone 15.",2,2024-07-15 21:09:00,R4948,Hindi-English
P10205,Oppo Reno 11,Smartphone,"The display is bright, clear, and enjoyable to use. I liked the Oppo Reno 11.",5,2025-02-19 15:40:00,R7112,Hinglish
P10206,iPhone 14,Smartphone,"A brilliant screen, if you only use it indoors. I am talking about the iPhone 14.",2,2025-02-19 12:56:00,R2531,Tamil-English
P10207,Samsung Galaxy S23,Smartphone,The build quality feels premium and solid. I liked the Samsung Galaxy S23.,4,2024-03-25 17:03:00,R3807,Tamil-English
P10208,Nothing Phone 2,Smartphone,"Premium feel, budget-level performance. I am talking about the Nothing Phone 2.",1,2024-08-04 23:37:00,R4764,Tamil-English
P10209,iPhone 14,Android Phone,Performance is smooth and apps open quickly. I liked the iPhone 14.,5,2025-07-31 22:27:00,R9897,English
P10210,Samsung Galaxy A54,Mobile Phone,Great camera if you enjoy blurry photos. I am talking about the Samsung Galaxy A54.,1,2025-02-11 02:37:00,R3362,Hindi-English
P10211,Oppo Reno 11,Android Phone,Charging speed is slower than expected. My Oppo Reno 11 experience was bad.,2,2024-05-23 23:31:00,R7288,English
P10212,Samsung Galaxy S23,Smartphone,"Fantastic performance, as long as you do nothing at all. I am talking about the Samsung Galaxy S23.",2,2024-08-25 02:35:00,R8161,Hindi-English
P10213,Vivo V27,Smartphone,The build quality feels premium and solid. I liked the Vivo V27.,5,2025-04-06 16:44:00,R5478,Hinglish
P10214,Oppo A78,Mobile Phone,Screen brightness is poor and hard to see outdoors. My Oppo A78 experience was bad.,1,2024-03-28 21:06:00,R7227,Hindi-English
P10215,iPhone 14,Android Phone,"Top-class device, because waiting is now my new hobby. I am talking about the iPhone 14.",2,2025-01-24 21:38:00,R3526,Hinglish
P10216,Vivo V27,Android Phone,It keeps hanging and restarting randomly. My Vivo V27 experience was bad.,2,2024-04-03 00:10:00,R2745,Hindi-English
P10217,Realme Narzo 60,Smartphone,It keeps hanging and restarting randomly. My Realme Narzo 60 experience was bad.,2,2024-03-30 06:23:00,R3170,Tamil-English
P10218,iPhone 15,Smartphone,"Fantastic performance, as long as you do nothing at all. I am talking about the iPhone 15.",2,2024-12-28 18:55:00,R2468,English
P10219,Oppo Reno 11,Smartphone,Charging speed is slower than expected. My Oppo Reno 11 experience was bad.,1,2025-02-27 13:14:00,R5781,English
P10220,Nothing Phone 2,Mobile Phone,Great value for money in this price range. I liked the Nothing Phone 2.,5,2024-06-22 04:44:00,R7237,Hindi-English
P10221,Motorola G84,Mobile Phone,Storage fills up too quickly for normal use. My Motorola G84 experience was bad.,2,2024-06-20 14:50:00,R2036,Hindi-English
P10222,Motorola G84,Smartphone,"Overall, a very reliable and satisfying phone. I liked the Motorola G84.",4,2024-09-14 08:25:00,R6916,Tamil-English
P10223,Motorola Edge 40,Smartphone,The build quality feels premium and solid. I liked the Motorola Edge 40.,5,2024-11-07 00:13:00,R3219,Tamil-English
P10224,Vivo V27,iOS Phone,"Premium feel, budget-level performance. I am talking about the Vivo V27.",2,2025-03-16 22:13:00,R6484,Hinglish
P10225,OnePlus Nord CE 3,iOS Phone,Great value for money in this price range. I liked the OnePlus Nord CE 3.,5,2024-06-30 13:35:00,R6147,Hindi-English
P10226,OnePlus 11,Android Phone,The phone gets laggy even during basic tasks. My OnePlus 11 experience was bad.,1,2024-10-14 13:24:00,R7161,Hindi-English
P10227,Poco X6 Pro,Mobile Phone,Great value for money in this price range. I liked the Poco X6 Pro.,4,2025-04-17 07:09:00,R1440,Tamil-English
P10228,Oppo A78,iOS Phone,"Premium feel, budget-level performance. I am talking about the Oppo A78.",1,2025-10-10 10:20:00,R3280,Hinglish
P10229,Oppo A78,iOS Phone,Not worth the money at all. My Oppo A78 experience was bad.,2,2025-04-04 20:24:00,R2211,Tamil-English
P10230,Poco X6 Pro,iOS Phone,Camera quality is excellent and photos come out very sharp. I liked the Poco X6 Pro.,4,2024-02-07 12:16:00,R9907,English
P10231,Vivo T2,Mobile Phone,"Wonderful device, except for the constant heating. I am talking about the Vivo T2.",2,2025-07-30 22:01:00,R1725,Tamil-English
P10232,iPhone 15,Smartphone,It keeps hanging and restarting randomly. My iPhone 15 experience was bad.,2,2024-09-21 07:34:00,R2615,Hinglish
P10233,Oppo Reno 11,iOS Phone,It keeps hanging and restarting randomly. My Oppo Reno 11 experience was bad.,1,2024-06-03 11:46:00,R9199,English
P10234,Realme GT 6,iOS Phone,"Premium feel, budget-level performance. I am talking about the Realme GT 6.",2,2024-04-28 04:50:00,R2406,Hindi-English
P10235,Motorola Edge 40,Mobile Phone,Camera quality is excellent and photos come out very sharp. I liked the Motorola Edge 40.,5,2025-05-09 11:53:00,R9537,Tamil-English
P10236,Motorola Edge 40,Android Phone,"Amazing phone, it freezes every time I open an app. I am talking about the Motorola Edge 40.",2,2024-11-03 01:31:00,R2100,English
P10237,iPhone 15,Mobile Phone,Speaker quality is weak and distorted. My iPhone 15 experience was bad.,2,2025-06-12 05:57:00,R4996,Hinglish
P10238,Motorola Edge 40,Mobile Phone,Storage fills up too quickly for normal use. My Motorola Edge 40 experience was bad.,2,2025-10-06 06:17:00,R7636,Hinglish
P10239,Samsung Galaxy A54,Mobile Phone,Battery life is amazing and lasts all day easily. I liked the Samsung Galaxy A54.,4,2025-08-29 14:39:00,R8365,Tamil-English
P10240,OnePlus Nord CE 3,Android Phone,"Wonderful device, except for the constant heating. I am talking about the OnePlus Nord CE 3.",2,2025-08-14 03:28:00,R2025,Hinglish
P10241,OnePlus Nord CE 3,iOS Phone,"A brilliant screen, if you only use it indoors. I am talking about the OnePlus Nord CE 3.",2,2024-09-25 22:53:00,R2867,Tamil-English
P10242,Oppo Reno 11,iOS Phone,Not worth the money at all. My Oppo Reno 11 experience was bad.,1,2024-12-22 12:00:00,R2871,Tamil-English
P10243,Realme GT 6,Smartphone,The device heats up too much after short use. My Realme GT 6 experience was bad.,1,2024-11-16 04:01:00,R3194,Hinglish
P10244,Xiaomi 13 Pro,Android Phone,"Overall, a very reliable and satisfying phone. I liked the Xiaomi 13 Pro.",4,2025-06-07 13:15:00,R3316,Tamil-English
P10245,Oppo Reno 11,iOS Phone,Charging is quick and the phone stays cool. I liked the Oppo Reno 11.,4,2025-05-13 21:41:00,R4043,Hinglish
P10246,Motorola G84,Android Phone,"Overall, a very reliable and satisfying phone. I liked the Motorola G84.",4,2024-07-10 10:44:00,R3298,Tamil-English
P10247,Vivo T2,Smartphone,Charging speed is slower than expected. My Vivo T2 experience was bad.,2,2024-05-19 06:39:00,R8939,Tamil-English
P10248,Oppo A78,iOS Phone,Camera quality is excellent and photos come out very sharp. I liked the Oppo A78.,4,2025-03-30 16:40:00,R7809,Hinglish
P10249,OnePlus 11,Android Phone,Performance is smooth and apps open quickly. I liked the OnePlus 11.,5,2024-10-08 07:40:00,R1535,Hindi-English
P10250,Motorola G84,Smartphone,Charging is quick and the phone stays cool. I liked the Motorola G84.,4,2024-10-01 18:32:00,R2871,Hindi-English
P10251,Motorola Edge 40,Mobile Phone,The device heats up too much after short use. My Motorola Edge 40 experience was bad.,1,2024-04-14 22:18:00,R7965,Hinglish
P10252,Motorola Edge 40,Android Phone,"The display is bright, clear, and enjoyable to use. I liked the Motorola Edge 40.",4,2024-03-30 14:59:00,R6711,English
P10253,Vivo T2,iOS Phone,"The display is bright, clear, and enjoyable to use. I liked the Vivo T2.",4,2025-09-22 04:45:00,R3719,Hinglish
P10254,Vivo T2,Android Phone,Great value for money in this price range. I liked the Vivo T2.,5,2024-06-21 11:02:00,R9827,Hindi-English
P10255,Nothing Phone 2,Smartphone,"Camera quality is disappointing, especially in low light. My Nothing Phone 2 experience was bad.",1,2025-02-25 02:01:00,R3221,Hindi-English
P10256,OnePlus 11,Mobile Phone,Fingerprint sensor is fast and accurate. I liked the OnePlus 11.,4,2024-09-10 23:04:00,R6277,Tamil-English
P10257,Realme Narzo 60,iOS Phone,Storage fills up too quickly for normal use. My Realme Narzo 60 experience was bad.,2,2025-04-07 02:34:00,R7146,English
P10258,Vivo T2,iOS Phone,"Top-class device, because waiting is now my new hobby. I am talking about the Vivo T2.",1,2024-12-01 19:51:00,R8996,English
P10259,Motorola Edge 40,Android Phone,Gaming works really well without much heating. I liked the Motorola Edge 40.,4,2025-07-01 13:34:00,R2037,Hinglish
P10260,Motorola G84,Android Phone,"Fantastic performance, as long as you do nothing at all. I am talking about the Motorola G84.",2,2024-10-17 11:31:00,R6289,Hinglish
P10261,Vivo V27,Smartphone,Battery drains too fast and barely lasts half a day. My Vivo V27 experience was bad.,1,2024-04-11 21:22:00,R1752,Tamil-English
P10262,Xiaomi 13 Pro,iOS Phone,"Top-class device, because waiting is now my new hobby. I am talking about the Xiaomi 13 Pro.",1,2024-01-01 14:36:00,R8479,Hinglish
P10263,Realme GT 6,Mobile Phone,The device heats up too much after short use. My Realme GT 6 experience was bad.,1,2024-04-05 22:20:00,R5489,Hindi-English
P10264,Vivo T2,Mobile Phone,Screen brightness is poor and hard to see outdoors. My Vivo T2 experience was bad.,2,2025-02-09 21:21:00,R1848,Hindi-English
P10265,iPhone 14,Smartphone,Great camera if you enjoy blurry photos. I am talking about the iPhone 14.,1,2024-08-06 16:16:00,R1017,English
P10266,Nothing Phone 2,iOS Phone,Camera quality is excellent and photos come out very sharp. I liked the Nothing Phone 2.,5,2024-01-09 23:44:00,R1152,Hindi-English
P10267,Xiaomi Redmi Note 13,iOS Phone,The phone gets laggy even during basic tasks. My Xiaomi Redmi Note 13 experience was bad.,1,2024-08-22 13:04:00,R2160,English
P10268,Vivo V27,Android Phone,"Wow, such a great phone — it turned my calls into silence. I am talking about the Vivo V27.",1,2024-05-20 13:03:00,R5902,Hinglish
P10269,iPhone 14,Smartphone,"Camera quality is disappointing, especially in low light. My iPhone 14 experience was bad.",2,2025-03-26 11:59:00,R3688,Hinglish
P10270,Motorola Edge 40,Mobile Phone,"Overall, a very reliable and satisfying phone. I liked the Motorola Edge 40.",5,2024-04-12 04:46:00,R2420,English
P10271,Vivo T2,iOS Phone,Camera quality is excellent and photos come out very sharp. I liked the Vivo T2.,4,2024-05-23 08:27:00,R6152,Hindi-English
P10272,Poco X6 Pro,Android Phone,Charging is quick and the phone stays cool. I liked the Poco X6 Pro.,4,2025-11-05 10:17:00,R1439,Hinglish
P10273,Oppo Reno 11,Android Phone,The phone gets laggy even during basic tasks. My Oppo Reno 11 experience was bad.,1,2024-09-02 16:53:00,R1894,Tamil-English
P10274,Motorola G84,Smartphone,Performance is smooth and apps open quickly. I liked the Motorola G84.,5,2024-01-13 12:19:00,R9655,Hindi-English
P10275,Oppo A78,Android Phone,Camera quality is excellent and photos come out very sharp. I liked the Oppo A78.,4,2025-11-30 05:53:00,R9951,Tamil-English
P10276,iPhone 14,Smartphone,Storage fills up too quickly for normal use. My iPhone 14 experience was bad.,2,2024-08-08 01:21:00,R5295,English
P10277,Nothing Phone 2,iOS Phone,Great value for money in this price range. I liked the Nothing Phone 2.,4,2025-02-15 02:48:00,R7939,Hinglish
P10278,Realme GT 6,Smartphone,Gaming works really well without much heating. I liked the Realme GT 6.,4,2024-07-27 05:18:00,R9377,Hindi-English
P10279,Realme GT 6,iOS Phone,Storage fills up too quickly for normal use. My Realme GT 6 experience was bad.,1,2024-02-29 08:20:00,R4909,English
P10280,Motorola Edge 40,Smartphone,Camera quality is excellent and photos come out very sharp. I liked the Motorola Edge 40.,4,2025-11-13 22:27:00,R6067,Hinglish
P10281,Xiaomi Redmi Note 13,Smartphone,"Camera quality is disappointing, especially in low light. My Xiaomi Redmi Note 13 experience was bad.",2,2025-05-23 11:50:00,R3684,Hindi-English
P10282,Xiaomi Redmi Note 13,Android Phone,Great value for money in this price range. I liked the Xiaomi Redmi Note 13.,4,2024-01-31 11:26:00,R2934,Tamil-English
P10283,Realme Narzo 60,Smartphone,Battery drains too fast and barely lasts half a day. My Realme Narzo 60 experience was bad.,2,2025-04-11 17:26:00,R9128,Hindi-English
P10284,Xiaomi 13 Pro,Android Phone,"The display is bright, clear, and enjoyable to use. I liked the Xiaomi 13 Pro.",4,2024-09-18 03:30:00,R3577,English
P10285,Samsung Galaxy S23,Smartphone,Perfect for gaming if you like watching lag. I am talking about the Samsung Galaxy S23.,1,2024-02-17 16:06:00,R5006,Hindi-English
P10286,Xiaomi 13 Pro,Smartphone,Gaming works really well without much heating. I liked the Xiaomi 13 Pro.,5,2024-08-17 10:59:00,R7870,Hinglish
P10287,Realme Narzo 60,Smartphone,"Camera quality is disappointing, especially in low light. My Realme Narzo 60 experience was bad.",1,2024-05-02 17:08:00,R7108,English
P10288,Nothing Phone 2,Smartphone,"Premium feel, budget-level performance. I am talking about the Nothing Phone 2.",2,2024-03-11 15:52:00,R7568,Hindi-English
P10289,iPhone 14,iOS Phone,"Fantastic performance, as long as you do nothing at all. I am talking about the iPhone 14.",2,2025-01-12 06:50:00,R1130,Hindi-English
P10290,OnePlus 11,iOS Phone,Charging speed is slower than expected. My OnePlus 11 experience was bad.,1,2025-08-28 16:50:00,R7033,Hinglish
P10291,Xiaomi Redmi Note 13,Smartphone,Battery life is amazing and lasts all day easily. I liked the Xiaomi Redmi Note 13.,5,2024-01-25 07:57:00,R7718,Hindi-English
P10292,Samsung Galaxy A54,iOS Phone,Storage fills up too quickly for normal use. My Samsung Galaxy A54 experience was bad.,2,2024-04-16 07:00:00,R6038,Hinglish
P10293,Samsung Galaxy S23,Mobile Phone,Charging speed is slower than expected. My Samsung Galaxy S23 experience was bad.,2,2024-04-05 01:29:00,R5584,Hinglish
P10294,Vivo T2,iOS Phone,Storage fills up too quickly for normal use. My Vivo T2 experience was bad.,1,2025-08-17 03:15:00,R2391,Hinglish
P10295,Samsung Galaxy S23,iOS Phone,"Wonderful device, except for the constant heating. I am talking about the Samsung Galaxy S23.",2,2024-08-30 09:57:00,R3141,Hindi-English
P10296,Vivo V27,Android Phone,"The display is bright, clear, and enjoyable to use. I liked the Vivo V27.",4,2024-10-05 07:58:00,R8417,English
P10297,iPhone 15,Mobile Phone,The build quality feels premium and solid. I liked the iPhone 15.,5,2024-06-17 15:20:00,R2731,Tamil-English
P10298,iPhone 15,Android Phone,The device heats up too much after short use. My iPhone 15 experience was bad.,1,2025-04-07 10:31:00,R4401,Tamil-English
P10299,iPhone 14,Mobile Phone,Speaker quality is weak and distorted. My iPhone 14 experience was bad.,1,2025-09-09 01:22:00,R5984,Hinglish
P10300,iPhone 14,Mobile Phone,Great value for money in this price range. I liked the iPhone 14.,5,2025-02-09 17:31:00,R6828,English
P10301,Xiaomi 13 Pro,Smartphone,The phone gets laggy even during basic tasks. My Xiaomi 13 Pro experience was bad.,2,2025-04-08 18:58:00,R7625,Hinglish
P10302,iPhone 15,Mobile Phone,"Camera quality is disappointing, especially in low light. My iPhone 15 experience was bad.",1,2024-01-13 02:06:00,R2989,Hinglish
P10303,Oppo Reno 11,Android Phone,Camera quality is excellent and photos come out very sharp. I liked the Oppo Reno 11.,4,2025-08-19 20:00:00,R2376,Hindi-English
P10304,iPhone 14,Mobile Phone,The phone gets laggy even during basic tasks. My iPhone 14 experience was bad.,1,2024-05-11 03:08:00,R8265,Hindi-English
P10305,Motorola Edge 40,Smartphone,This phone really likes to restart itself for fun. I am talking about the Motorola Edge 40.,1,2025-08-10 14:47:00,R3752,Tamil-English
P10306,Oppo Reno 11,iOS Phone,The device heats up too much after short use. My Oppo Reno 11 experience was bad.,2,2024-12-28 07:19:00,R3831,Hinglish
P10307,Motorola Edge 40,Mobile Phone,"Wow, such a great phone — it turned my calls into silence. I am talking about the Motorola Edge 40.",2,2025-09-20 21:08:00,R1567,Hinglish
P10308,Motorola G84,iOS Phone,Storage fills up too quickly for normal use. My Motorola G84 experience was bad.,1,2024-03-03 02:59:00,R8848,Hindi-English
P10309,Oppo A78,Mobile Phone,Gaming works really well without much heating. I liked the Oppo A78.,5,2024-09-12 21:31:00,R9614,English
P10310,Motorola G84,iOS Phone,Storage fills up too quickly for normal use. My Motorola G84 experience was bad.,2,2025-08-02 17:08:00,R6636,Hindi-English
P10311,Xiaomi 13 Pro,Smartphone,The device heats up too much after short use. My Xiaomi 13 Pro experience was bad.,1,2025-09-03 07:28:00,R6224,English
P10312,Motorola G84,Android Phone,Screen brightness is poor and hard to see outdoors. My Motorola G84 experience was bad.,2,2024-06-12 03:25:00,R4813,Hinglish
P10313,Poco X6 Pro,Smartphone,Great camera if you enjoy blurry photos. I am talking about the Poco X6 Pro.,1,2025-08-12 13:15:00,R4594,Hindi-English
P10314,OnePlus 11,Android Phone,"Overall, a very reliable and satisfying phone. I liked the OnePlus 11.",4,2025-08-28 00:57:00,R6878,Hindi-English
P10315,OnePlus Nord CE 3,iOS Phone,"Amazing phone, it freezes every time I open an app. I am talking about the OnePlus Nord CE 3.",1,2024-11-12 05:59:00,R9882,Tamil-English
P10316,Samsung Galaxy S23,Mobile Phone,Battery drains too fast and barely lasts half a day. My Samsung Galaxy S23 experience was bad.,2,2024-01-21 17:58:00,R4584,Tamil-English
P10317,OnePlus Nord CE 3,Mobile Phone,"Amazing phone, it freezes every time I open an app. I am talking about the OnePlus Nord CE 3.",1,2024-06-30 11:02:00,R6582,English
P10318,Xiaomi Redmi Note 13,Smartphone,Gaming works really well without much heating. I liked the Xiaomi Redmi Note 13.,4,2025-01-08 02:28:00,R9622,Hindi-English
P10319,Vivo V27,Android Phone,It keeps hanging and restarting randomly. My Vivo V27 experience was bad.,2,2024-05-19 05:22:00,R6285,Tamil-English
P10320,Xiaomi 13 Pro,Android Phone,Storage fills up too quickly for normal use. My Xiaomi 13 Pro experience was bad.,2,2025-11-12 20:06:00,R4657,Hinglish
P10321,Realme GT 6,Mobile Phone,"Fantastic performance, as long as you do nothing at all. I am talking about the Realme GT 6.",1,2024-01-02 23:57:00,R3911,Tamil-English
P10322,Xiaomi 13 Pro,Android Phone,This phone really likes to restart itself for fun. I am talking about the Xiaomi 13 Pro.,1,2025-10-16 19:18:00,R4619,English
P10323,Vivo V27,Smartphone,Camera quality is excellent and photos come out very sharp. I liked the Vivo V27.,5,2024-12-21 10:54:00,R4899,Hinglish
P10324,Motorola Edge 40,Smartphone,Speaker quality is weak and distorted. My Motorola Edge 40 experience was bad.,2,2024-08-02 08:31:00,R5345,English
P10325,iPhone 15,Smartphone,Performance is smooth and apps open quickly. I liked the iPhone 15.,5,2025-01-30 14:57:00,R1788,Tamil-English
P10326,Motorola G84,iOS Phone,This phone really likes to restart itself for fun. I am talking about the Motorola G84.,1,2025-07-13 12:48:00,R6754,English
P10327,Xiaomi 13 Pro,iOS Phone,Speaker quality is weak and distorted. My Xiaomi 13 Pro experience was bad.,2,2024-02-04 10:03:00,R2207,English
P10328,iPhone 15,Smartphone,"Top-class device, because waiting is now my new hobby. I am talking about the iPhone 15.",1,2024-06-23 12:48:00,R6600,Hinglish
P10329,Poco X6 Pro,Smartphone,Battery life is amazing and lasts all day easily. I liked the Poco X6 Pro.,5,2025-08-31 20:56:00,R6536,Tamil-English
P10330,Xiaomi 13 Pro,iOS Phone,"The display is bright, clear, and enjoyable to use. I liked the Xiaomi 13 Pro.",4,2024-02-24 03:27:00,R3573,Hindi-English
P10331,Oppo A78,Android Phone,Battery life is amazing and lasts all day easily. I liked the Oppo A78.,5,2024-10-31 08:06:00,R5612,English
P10332,Poco X6 Pro,iOS Phone,Perfect for gaming if you like watching lag. I am talking about the Poco X6 Pro.,1,2024-02-25 12:18:00,R3516,English
P10333,Realme GT 6,iOS Phone,"Camera quality is disappointing, especially in low light. My Realme GT 6 experience was bad.",2,2024-04-09 00:52:00,R4271,Hinglish
P10334,iPhone 14,iOS Phone,This phone really likes to restart itself for fun. I am talking about the iPhone 14.,2,2024-11-11 13:34:00,R2892,Tamil-English
P10335,iPhone 14,iOS Phone,Great camera if you enjoy blurry photos. I am talking about the iPhone 14.,2,2025-01-14 13:01:00,R4029,Hindi-English
P10336,Samsung Galaxy S23,Android Phone,The device heats up too much after short use. My Samsung Galaxy S23 experience was bad.,1,2025-04-21 08:59:00,R8204,Hinglish
P10337,Xiaomi Redmi Note 13,Smartphone,Not worth the money at all. My Xiaomi Redmi Note 13 experience was bad.,1,2025-11-15 11:44:00,R2404,Tamil-English
P10338,Poco X6 Pro,Smartphone,"Overall, a very reliable and satisfying phone. I liked the Poco X6 Pro.",4,2025-06-19 14:17:00,R7342,Tamil-English
P10339,Motorola G84,Android Phone,Camera quality is excellent and photos come out very sharp. I liked the Motorola G84.,5,2025-02-08 01:11:00,R2293,Hinglish
P10340,Xiaomi 13 Pro,Mobile Phone,Storage fills up too quickly for normal use. My Xiaomi 13 Pro experience was bad.,1,2024-07-16 04:18:00,R4471,English
P10341,Oppo A78,Mobile Phone,Camera quality is excellent and photos come out very sharp. I liked the Oppo A78.,4,2025-09-01 08:48:00,R3422,Hindi-English
P10342,Oppo Reno 11,iOS Phone,Battery life is amazing and lasts all day easily. I liked the Oppo Reno 11.,5,2024-10-09 17:44:00,R6343,Tamil-English
P10343,iPhone 15,iOS Phone,Camera quality is excellent and photos come out very sharp. I liked the iPhone 15.,4,2024-05-31 19:20:00,R3451,English
P10344,Realme GT 6,Android Phone,Not worth the money at all. My Realme GT 6 experience was bad.,2,2024-09-27 13:04:00,R7732,Tamil-English
P10345,Samsung Galaxy S23,Mobile Phone,Battery drains too fast and barely lasts half a day. My Samsung Galaxy S23 experience was bad.,2,2025-02-16 04:54:00,R5512,Tamil-English
P10346,Vivo V27,Mobile Phone,Battery drains too fast and barely lasts half a day. My Vivo V27 experience was bad.,2,2025-05-01 09:10:00,R1807,Hindi-English
P10347,Realme GT 6,Android Phone,"The display is bright, clear, and enjoyable to use. I liked the Realme GT 6.",4,2025-05-18 23:45:00,R5593,English
P10348,Realme GT 6,iOS Phone,Screen brightness is poor and hard to see outdoors. My Realme GT 6 experience was bad.,2,2024-10-02 14:13:00,R6257,English
P10349,OnePlus Nord CE 3,iOS Phone,"A brilliant screen, if you only use it indoors. I am talking about the OnePlus Nord CE 3.",1,2025-06-12 12:45:00,R8937,English
P10350,iPhone 14,Android Phone,Great camera if you enjoy blurry photos. I am talking about the iPhone 14.,1,2025-02-17 04:37:00,R9303,English
P10351,OnePlus Nord CE 3,Smartphone,Speaker quality is weak and distorted. My OnePlus Nord CE 3 experience was bad.,1,2024-02-03 15:34:00,R5087,English
P10352,Realme Narzo 60,Android Phone,"Wow, such a great phone — it turned my calls into silence. I am talking about the Realme Narzo 60.",1,2025-06-01 13:32:00,R8605,English
P10353,OnePlus 11,Android Phone,Fingerprint sensor is fast and accurate. I liked the OnePlus 11.,5,2025-08-31 15:13:00,R9008,Hinglish
P10354,Vivo T2,Mobile Phone,Gaming works really well without much heating. I liked the Vivo T2.,4,2024-04-02 09:43:00,R5237,English
P10355,Xiaomi 13 Pro,Mobile Phone,Great value for money in this price range. I liked the Xiaomi 13 Pro.,5,2025-10-24 07:41:00,R4626,Hinglish
P10356,Nothing Phone 2,Smartphone,"Fantastic performance, as long as you do nothing at all. I am talking about the Nothing Phone 2.",1,2025-04-30 04:30:00,R1145,Hinglish
P10357,OnePlus 11,Android Phone,Perfect for gaming if you like watching lag. I am talking about the OnePlus 11.,2,2025-10-20 09:23:00,R6004,Tamil-English
P10358,Motorola Edge 40,Android Phone,"Overall, a very reliable and satisfying phone. I liked the Motorola Edge 40.",4,2025-04-22 10:18:00,R4575,Tamil-English
P10359,Samsung Galaxy A54,Android Phone,It keeps hanging and restarting randomly. My Samsung Galaxy A54 experience was bad.,1,2024-11-01 23:21:00,R5631,English
P10360,Vivo V27,Android Phone,"So fast, I had time to make tea while it loaded. I am talking about the Vivo V27.",1,2024-10-10 08:54:00,R6327,Hindi-English
P10361,Nothing Phone 2,Mobile Phone,"Camera quality is disappointing, especially in low light. My Nothing Phone 2 experience was bad.",1,2025-09-06 13:47:00,R1930,Hindi-English
P10362,Motorola G84,Android Phone,Battery drains too fast and barely lasts half a day. My Motorola G84 experience was bad.,1,2025-03-04 13:48:00,R5250,Tamil-English
